person;best_k;train_acc;test_acc;k=2;k=3;k=4;k=5;k=6;#0;#1;#2;#3;#4;#5;#6;A/B Fp1;A/B AF3;A/B F3;A/B F7;A/B FC5;A/B FC1;A/B C3;A/B T7;A/B CP5;A/B CP1;A/B P3;A/B P7;A/B PO3;A/B O1;A/B Oz;A/B Pz;A/B Fp2;A/B AF4;A/B Fz;A/B F4;A/B F8;A/B FC6;A/B FC2;A/B Cz;A/B C4;A/B T8;A/B CP6;A/B CP2;A/B P4;A/B P8;A/B PO4;A/B O2;LR Fp1,Fp2;LR AF3,AF4;LR F3,F4;LR F7,F8;LR FC5,FC6;LR FC1,FC2;LR C3,C4;LR T7,T8;LR CP5,CP6;LR CP1,CP2;LR P3,P4;LR P7,P8;LR PO3,PO4;FM Fp1;FM AF3;FM F3;FM F7;FM FC5;FM FC1;FM C3;FM T7;FM CP5;FM CP1;FM P3;FM P7;FM PO3;FM O1;FM Oz;FM Pz;FM Fp2;FM AF4;FM Fz;FM F4;FM F8;FM FC6;FM FC2;FM Cz;FM C4;FM T8;FM CP6;FM CP2;FM P4;FM P8;FM PO4;FM O2;avg GSR;std GSR;avg Respiration belt;std Respiration belt;avg Plethysmograph;std Plethysmograph;avg Temperature;std Temperature;avg HR;std HR;
10;4;0.766666666667;0.6;0.667;0.733;0.767;0.733;0.7;LR AF3,AF4(0.423835017503);A/B AF3(0.381290097698);A/B Fp2(0.374369710374);avg Plethysmograph(0.361566427629);A/B FC2(0.347545322346);A/B CP2(0.341702192736);A/B F8(0.341419206728);0.135121045994;0.238189262214;0.0361281435482;0.107344037024;-0.194275454459;0.361566427629;0.0873064676753;0.0808204909615;-0.112134827607;-0.0976429238954;0.214570915747;0.221855085288;0.214055720825;0.214533821494;0.229269539797;0.214825439655;0.20987195637;0.21172737827;0.217574386425;0.232987809717;0.231058470472;0.234112527104;0.221014930151;0.173441834645;0.00873692821834;0.166846223964;0.170598538365;0.20264169891;0.219950835744;0.20847623132;0.231967340579;0.230737966033;0.125348481839;0.212916959336;0.0327582555395;0.229508789327;0.185556180115;0.181034869905;0.214470789202;0.185890320691;0.196292460645;0.117757312905;-0.292020982724;0.0711599233038;0.0871374139092;-0.301508130921;-0.0812884915447;-0.16848514422;0.15639681442;-0.110893206501;-0.145406254137;-0.0539137868879;-0.239554265126;0.423835017503;-0.184166989368;0.29846067788;0.310907460822;0.309259478923;0.270251072776;0.341702192736;0.312486354662;0.316660619635;0.307030926441;0.317480228644;0.347545322346;0.33365479882;0.341419206728;0.320369495629;0.255678060255;0.159150751431;0.374369710374;0.217750037973;0.283185580095;0.308748053734;0.261094058709;0.340674335308;0.314326296064;0.206450489774;0.112821355026;0.196170819288;0.334639901595;0.282054217864;0.256752015922;0.309844028586;0.28216628927;0.381290097698;0.280300410661;
11;2;0.733333333333;0.6;0.733;0.733;0.633;0.633;0.633;A/B CP1(0.522178897362);A/B FC6(0.520403212237);A/B F8(0.471127498884);A/B T7(0.448437042042);A/B CP2(0.426974976554);A/B P3(0.419628024158);A/B F3(0.402274172216);-0.0196989064764;0.272677220971;0.0955326266268;-0.0883501850188;-0.113532447381;-0.00552530720393;0.183883388137;-0.0287827275567;-0.165025870976;0.186028020659;-0.277488364157;-0.283247253596;-0.284741825046;-0.309581647589;-0.32455865868;-0.299107311874;-0.208745192265;-0.291288135586;-0.288682071746;-0.320512943244;-0.324524130123;-0.30648480246;-0.379098174891;-0.373854297995;-0.120626620089;-0.235473811525;-0.330176318685;-0.262399201089;-0.282806309584;-0.270792049912;-0.277142626996;-0.285684492177;-0.317302875854;-0.0314544273304;-0.309033614314;-0.274379981125;-0.282744140153;-0.339749408208;-0.331646795667;-0.0139392931068;-0.220594711074;-0.317829284501;-0.0265387921579;-0.0924935621415;0.15825072058;0.0579765883603;0.0896167014419;0.181221681582;-0.257925768634;-0.0811444098705;-0.399777655345;-0.197581249827;0.371432871647;-0.0572363208142;-0.224136200126;0.259499235424;0.286483447465;0.298862750507;0.355783777223;0.426974976554;0.398800935184;0.169810444889;0.376165156604;0.265235505362;0.326043750922;0.520403212237;0.471127498884;0.330856501318;0.24605832587;0.250359134143;0.368590524358;0.375052087266;0.253016829694;0.386183423088;0.331552307641;0.303228076426;0.419628024158;0.522178897362;0.367433020908;0.448437042042;0.324764411152;0.305771254384;0.33922541567;0.308747510888;0.402274172216;0.387892387187;0.378600881507;
12;6;0.733333333333;0.8;0.567;0.6;0.533;0.633;0.733;LR T7,T8(0.353410559182);avg Temperature(0.314396797337);FM PO3(0.295951126216);FM Fp1(0.283994521504);FM Fp2(0.276839331463);FM AF3(0.252125542843);FM Pz(0.25113599628);0.149434803917;0.0341947921297;0.224525287858;0.314396797337;-0.119033639764;-0.0561824027824;-0.142718222268;0.21666733191;-0.183484410377;-0.196422104949;0.15261239196;-0.0429949269175;0.212023091883;0.230724344228;0.0971240678448;0.17222514335;-0.0864254088828;0.179275419435;0.239841411121;0.214067049438;0.177538993939;0.247730881731;0.122222180902;0.217999931622;0.227456397084;0.276839331463;0.25113599628;0.23631634142;0.149537922857;0.295951126216;0.17304225126;-0.0941933923494;0.0567237936284;0.103398612273;0.0715027986177;0.0974219653426;0.230784950938;0.124073022611;0.232599966502;0.211251110022;0.252125542843;0.283994521504;0.234701338037;-0.185175035494;-0.294068871114;-0.295095706678;-0.144304405564;0.353410559182;-0.414968573023;-0.163764615597;-0.106105956226;0.111415897647;0.0138579510205;0.245762123396;-0.031280669275;-0.210169589622;-0.0665511724403;-0.280910426552;-0.359535730882;-0.314678999888;-0.295496340418;-0.160242260152;-0.299937778167;-0.259197079684;-0.284712531671;-0.296226750238;-0.307355968103;-0.148570477871;-0.286664394427;-0.29784166801;-0.167323075632;-0.340850280987;-0.322720289265;-0.170536439274;-0.00200360293665;-0.354010649396;-0.120037732798;-0.243881651413;-0.0720580546278;-0.266256931802;-0.351786053455;-0.17744213017;-0.29439062511;-0.349424308575;-0.31813180931;-0.31499971876;-0.0749410688778;
13;3;0.7;0.8;0.667;0.7;0.633;0.6;0.667;LR F7,F8(0.541486171616);LR P7,P8(0.417319706787);avg Respiration belt(0.374509403143);FM FC2(0.335003883512);FM AF3(0.333107316946);std GSR(0.313903861115);FM P3(0.267497806541);0.161149469695;0.081376777679;-0.147959131336;-0.132168880871;-0.0172240295646;0.0336447934256;0.0308362674674;0.374509403143;0.313903861115;-0.332237266503;0.0911499210256;0.068987593476;0.0918102875005;0.0666890674655;0.0940950650862;0.120554416039;0.0840087343175;0.0848102244797;0.0990801036425;0.335003883512;0.0978367997652;0.0883041457517;0.113879681859;0.124603926946;0.0815052322035;0.0793709817216;0.194332855852;0.209903887493;0.22686081832;0.156191030133;0.0937920702518;0.267497806541;0.07514882137;0.154463347943;0.130783378395;0.0851711262886;0.0498475176342;0.0951210156637;0.178770804429;0.0764252594602;0.333107316946;0.227214508506;-0.0502339953046;0.417319706787;-0.00933620532964;-0.236657013385;0.00750731431338;0.15227071113;-0.317252372368;-0.298718523328;-0.132306840461;0.541486171616;0.181472742624;-0.0567104863282;-0.0962335700066;-0.0287128052406;-0.0703045081887;-0.199854157492;-0.108399506666;-0.18942487535;-0.296691891887;-0.179428755843;-0.058064416362;-0.200075548035;-0.38138692229;-0.230527265332;-0.59882293055;-0.277039862608;-0.259141410046;-0.0520708191659;-0.0554264693514;-0.218123473924;-0.0406058827041;-0.251164790795;-0.0961949699652;-0.164696802136;-0.303370725227;-0.175081187479;-0.388357511116;-0.264773283151;-0.375649366849;-0.0293906564362;-0.288573429846;-0.434749989697;-0.142396002839;-0.477778048394;-0.211137981047;
14;3;0.733333333333;0.6;0.667;0.733;0.7;0.667;0.733;LR AF3,AF4(0.550040185499);LR F3,F4(0.512580211507);avg Plethysmograph(0.445367479926);std Plethysmograph(0.416740648685);FM FC6(0.414039750953);LR F7,F8(0.315424722929);FM Pz(0.310710665506);0.00067449585834;0.110016069319;-0.29787876978;0.0199296014418;0.416740648685;0.445367479926;0.108537557877;-0.162408345194;0.0300487335434;-0.311745722103;-0.0385921218627;-0.471321339991;-0.469447711833;0.165229994925;-0.412747366583;-0.48386841809;0.292328004237;0.0585633917072;-0.499701430142;-0.197992392081;0.414039750953;-0.43508950178;-0.477746345247;-0.517372710313;-0.497191306425;-0.499879721451;0.310710665506;-0.501308579252;-0.0469766249656;-0.348166103068;-0.493714107042;-0.504867786478;-0.507837127751;-0.49548033214;-0.488825558081;0.0660647880717;-0.480212674129;0.209315365812;-0.439620236264;-0.370959840428;0.141757479464;-0.550314601069;-0.0108694350307;-0.555047813847;-0.626267269598;-0.638046688452;-0.298041404587;-0.54879549792;-0.00559175387418;-0.310760346951;-0.0368557473802;0.315424722929;0.512580211507;0.550040185499;0.246718565913;-0.424150465318;-0.60453501459;-0.497800936719;-0.460077698817;-0.458073417364;-0.49754740725;-0.277072742099;-0.529914575901;-0.266005906127;-0.286334638818;-0.333515047156;-0.457547521548;-0.352136330793;-0.272858464512;-0.235642070998;-0.132085904842;-0.466415651094;-0.311295791856;-0.461464460326;-0.511093289272;-0.342438061866;-0.283432813776;-0.242320425117;-0.274109312997;-0.477474339053;-0.484254192424;-0.314948171874;-0.172502738505;-0.533434770074;-0.420644456513;-0.146841585725;-0.0955366739616;
15;3;0.7;0.4;0.667;0.7;0.633;0.6;0.533;FM T8(0.339252912054);LR F3,F4(0.333661479747);FM AF4(0.33248535866);FM CP6(0.319477111766);FM CP5(0.296540075033);LR PO3,PO4(0.289509101514);FM FC2(0.281813988916);-0.324848958621;0.0353208273158;0.182601615748;0.0538065402355;-0.0424863393374;-0.192569755338;-0.181301079827;-0.0308904041867;0.174435637452;-0.313417709719;0.167623154547;-0.0266141261411;-0.0228833684856;0.0156386702975;0.00816224276165;0.319477111766;0.339252912054;0.144059436518;0.0165053089426;0.281813988916;0.107903809495;0.11849705573;0.227626081374;0.036299234791;0.33248535866;0.241481067569;0.120238260396;-0.0161386104213;-0.0200832524773;-0.00079190741957;0.224232980311;0.0854546127642;0.0232983250772;0.296540075033;0.0524662078472;0.142914614696;0.189022229047;-0.0150836615932;-0.00218603279533;-0.0340949895571;0.141389846868;0.0625105703348;0.289509101514;-0.0896821483683;-0.269521939834;-0.0783839571249;-0.141376622145;0.0651334599904;0.0499730007084;-0.0614829422088;-0.0152767864798;0.160109309322;0.333661479747;0.0432682267793;0.12531075416;-0.301652091823;-0.38627749743;-0.407526123761;-0.36296438783;-0.388562007953;-0.35691115467;-0.0477379011267;-0.450579553158;-0.388067318086;-0.259280692317;-0.363387374043;-0.160749666712;-0.165473457663;-0.40207028283;0.0437263298984;-0.186442779821;-0.272091082179;-0.342363910546;-0.345112961366;-0.349364486054;-0.24735197689;-0.392834663003;-0.344602505544;-0.310620657726;-0.30858512878;-0.421027105808;-0.110500854019;-0.426199562619;-0.238962122605;-0.26457490572;-0.0232515876723;-0.273891994353;
16;2;0.5;0.4;0.5;0.4;0.267;0.4;0.3;LR F7,F8(0.177638999133);std Plethysmograph(0.141792666357);A/B P4(0.13862028231);std HR(0.115604573626);avg HR(0.108018141428);A/B CP6(0.107055840272);A/B CP5(0.0988444834561);0.115604573626;0.108018141428;-0.0570403529574;-0.00852081250644;0.141792666357;-0.291755305955;-0.036820670177;-0.183012889075;-0.31033840746;-0.29115905478;0.0258087794842;0.076848146803;0.0785523653672;0.0597632852652;-0.0883469161807;0.0600115830311;0.0815770128007;0.0857843946424;0.0592825160713;0.0704842980553;0.0702042471571;-0.0476982639201;0.0378189124429;0.0604966291077;0.0719180084644;0.0496638582518;0.0871447064463;0.0701566481671;0.0390038163967;0.00899774767566;0.0804492912288;-0.271221399622;0.0488840954572;0.0770888660043;0.0620677509129;-0.0027491892342;0.0679611842797;0.0637372898854;0.0750027716833;0.0156329916486;-0.028439340636;-0.0481841365242;-0.302238914681;-0.111087387887;-0.193037142093;-0.000918795436261;-0.128074511169;-0.302397802444;0.082991864779;-0.261834123542;-0.17676667547;0.177638999133;0.0735201791139;-0.136524928335;-0.0146916199025;-0.198781833568;-0.0913433546814;0.0933374312813;0.13862028231;-0.204454254845;0.107055840272;0.0029885164917;-0.169325714703;-0.0267217206921;-0.00610037617639;-0.112782928097;-0.380998757324;-0.182122723328;-0.089599364448;0.0136421042535;-0.177061453365;-0.0805095922254;-0.118125836606;-0.133135850746;-0.225319041691;0.0866255388594;0.0154651275517;-0.121611663173;0.0988444834561;-0.103826878492;-0.0943073909816;-0.110627903716;-0.0971382615165;0.029253513888;-0.254076123817;-0.10199789124;-0.138612354082;
17;5;0.733333333333;0.6;0.633;0.667;0.667;0.733;0.633;LR FC1,FC2(0.50517578666);FM Oz(0.465871495653);FM FC6(0.438648427068);FM Pz(0.425516780215);LR C3,C4(0.357687798657);LR P3,P4(0.347595594422);FM AF4(0.253042480662);-0.00455772778652;0.240800266561;0.118944932162;0.0363179493688;0.12227063875;-0.247976696074;0.168391117473;0.166888719684;0.11410824309;-0.140215418564;-0.167316173483;-0.0465947274218;-0.1843323309;-0.186920151425;-0.102594948936;-0.176808451989;-0.156800123659;-0.165800537793;-0.102390885641;-0.187204930754;0.438648427068;0.116586668394;-0.125067058266;-0.20944418953;0.253042480662;-0.133758003272;0.425516780215;0.465871495653;-0.106899988941;-0.193764209437;-0.021006580449;0.0880871811355;0.0376155535709;-0.158343695729;-0.0932241464532;0.0859086582335;0.146759381124;-0.168016893579;-0.13583486357;-0.178216912089;-0.1131893126;-0.0752531178066;0.122842351176;0.229274788588;0.347595594422;0.0939006716054;-0.042371759737;0.241547996231;0.357687798657;0.50517578666;-0.420059569973;-0.12180978968;-0.345886264517;-0.337840577641;0.00482419597037;0.0713503003535;-0.350664848034;0.0247438176977;-0.044996306025;-0.0501964158951;0.0768964746257;0.0103252685079;0.187269392461;-0.0526467260838;0.189560215753;-0.45321604522;-0.384382425204;0.0148641612731;0.119785459015;-0.466764531638;0.0824521028629;-0.496725015671;-0.384890057;-0.0682556664353;0.10015238238;-0.0712462809813;-0.335480653889;-0.338760232171;0.143089512035;-0.10664279243;-0.307265400875;-0.369013987302;0.0937562684421;0.0807497306012;0.0818708361324;-0.00228700564155;0.00474992154749;
18;4;0.833333333333;0.8;0.767;0.8;0.833;0.833;0.733;FM PO4(0.679221975001);FM T8(0.651391942243);FM O2(0.648605858057);FM FC1(0.612933431597);LR CP5,CP6(0.590603621525);FM F3(0.588926109249);FM C4(0.587649484264);-0.103270498992;-0.0807388495391;-0.152689774545;-0.290851659415;0.0112563082202;-0.0923287622377;0.0709880177392;0.18997776339;-0.130881110652;0.0396862193918;0.648605858057;0.679221975001;0.408866831339;0.470085027911;0.449491548718;0.364694325824;0.651391942243;0.587649484264;0.418754520898;0.443491061228;0.352832002802;0.504221274512;0.578304231503;0.518094271412;0.388918890548;0.424566839866;0.385960204857;0.385875721868;0.367112471053;0.456320347029;0.388648916737;0.420963770361;0.335409131785;0.560515472822;0.390676182728;0.3317743983;0.612933431597;0.361300526414;0.346406501446;0.588926109249;0.375335899585;0.412902644878;0.0821400109579;0.390662250762;-0.504818682959;-0.397635313272;0.590603621525;0.420595101059;0.405515354884;-0.430852263228;0.422057179018;-0.0413297627934;0.224617127425;-0.569080178478;-0.297085119934;0.57562072859;0.426998015461;0.221051783477;0.439140924809;0.351714045859;-0.0649532282154;0.108090063063;-0.115906276775;0.258798372012;0.301314580302;-0.138128048072;0.189684577348;0.216164540066;-0.0608780833075;0.25585431075;0.265963744093;0.174068015569;0.16512507364;0.00944132428902;0.215363194828;0.157409373064;0.094022369468;-0.170117904216;0.143125724403;0.197655293441;0.163818526915;-0.176884876143;0.0897683860594;0.343814567284;0.31657276901;0.260196539325;0.27724586501;
19;2;0.766666666667;0.7;0.767;0.767;0.7;0.7;0.7;LR PO3,PO4(0.39963580688);LR CP5,CP6(0.380722479415);FM AF4(0.371220496921);FM T8(0.35902123275);std Plethysmograph(0.354538275188);FM C4(0.348462827175);FM Pz(0.335929441008);0.310010508076;-0.00827209050334;0.172266166239;-0.0547950041713;0.354538275188;0.0121492399172;0.222718068393;0.164514004748;-0.210089176812;-0.312327419821;-0.00184903551152;-0.0399015715494;-0.00371409558411;-0.0111518065954;0.0462801538225;0.00150567940293;0.35902123275;0.348462827175;-0.00519287770384;0.0313894684036;0.117842546884;0.0987435888143;-0.0729418189939;0.164942640308;0.371220496921;-0.00731993731596;0.335929441008;0.117378696343;0.121020723628;0.137280277702;0.226636854496;-0.117759890217;0.0773573748692;0.0691344364399;0.0715472748689;-0.106478877591;-0.1458795402;0.0429135353209;0.0114207943927;-0.116961513204;0.252462688098;0.212480344427;0.39963580688;0.0539506004731;-0.238006674409;-0.328191910519;0.380722479415;-0.202576497377;-0.0909239364711;-0.451510613124;-0.301742094986;0.0563381988426;-0.135005732212;-0.246925348908;-0.263567731543;-0.380562018355;-0.391109346825;-0.288175099371;-0.305955614382;-0.332137675192;-0.216181965258;-0.342509766251;-0.446861880983;-0.336840068909;-0.310124135781;-0.423689667855;-0.326807939635;-0.260517160642;-0.365452874048;-0.227000689144;-0.333096059221;-0.233780796354;-0.281593141297;-0.107811202455;-0.354796712815;-0.186108332016;-0.0764041621667;-0.369407511675;-0.382399786311;-0.461271739646;-0.324308120504;-0.361273512492;-0.402727965151;-0.350263256189;-0.375889995075;-0.385231813957;-0.388304764379;
20;3;0.566666666667;0.4;0.533;0.567;0.467;0.567;0.567;LR FC5,FC6(0.267488297507);A/B FC5(0.259068314513);A/B F3(0.249565742003);A/B FC6(0.246428890739);A/B CP5(0.243648809032);A/B C3(0.23912660514);A/B CP6(0.236727430972);-0.246335674884;0.152269128337;0.0275651039837;-0.120577297642;-0.267442549493;-0.359593264123;-0.00462731257275;-0.10463654909;-0.184217074035;-0.140413446602;0.152626687182;0.0896772671657;0.171901380357;0.189539367314;0.173430374561;0.173328136857;0.206655939785;0.17166853647;0.159597359879;0.172646009754;0.186012265097;0.16428880407;0.0652864285366;0.176512419907;0.141780332313;0.192145436598;0.177703050303;0.10284333595;0.174604399949;0.174826566821;0.174501906151;0.111113115411;0.18444711122;0.180403347046;0.152721016934;0.175066027855;0.172290387105;0.186551107947;0.167351784076;0.168753811927;0.126759731235;0.0815962698319;0.215295558884;-0.212404041042;-0.1088230097;0.113173278029;0.165786235848;0.15452542673;-0.067517157348;0.0861664108853;0.267488297507;-0.11132352068;0.218977093765;-0.172762740548;-0.163231578455;0.176479384047;-0.121615246689;0.233968070687;0.234666471628;0.208417021961;0.236727430972;0.191129190577;0.199733505442;0.131690976704;0.218560205581;0.246428890739;0.175312434255;-0.0569472099268;0.137983310095;0.151137411762;0.225201500594;0.215786422582;-0.024879896092;0.205076929089;0.20974891041;0.1410924515;0.0280397624318;0.220473914007;0.243648809032;0.163570275963;0.23912660514;0.20919335388;0.259068314513;0.197537118206;0.249565742003;0.0831703780745;0.109981773932;
21;2;0.633333333333;0.5;0.633;0.533;0.533;0.467;0.633;avg Plethysmograph(0.388658948834);avg HR(0.324472287203);avg GSR(0.30976814202);LR CP1,CP2(0.297386092616);LR P3,P4(0.27777335227);A/B T7(0.214980253567);A/B Cz(0.212246850974);0.0563523050247;0.324472287203;0.142806039417;-0.118260832573;0.153283089012;0.388658948834;-0.00394551676582;0.0938941742511;-0.0381787957514;0.30976814202;0.00850602440302;0.00996430376805;0.000176599861727;0.0103505642167;0.0012286880375;0.000349165877739;0.0192519685978;0.0119404726045;0.00541663800777;0.00411312280525;0.121875497327;0.0339744739933;0.0210020610441;0.00728438726949;0.0182767918683;0.0199676002588;0.0598458325303;0.00449669264261;0.00145370614453;0.00954585550513;-0.0044788702598;0.0449675270405;0.00208702489067;0.00625875812734;0.0447525113434;0.017798198002;0.00481349093883;0.00717307090047;0.0119426054106;0.00814152559528;0.00632277887904;0.0111352174407;0.0402890810778;0.0129987210657;0.27777335227;0.297386092616;-0.242053699987;0.0717982951556;0.11775940684;0.0261052482565;-0.257319460635;-0.0583899174911;-0.172146923435;-0.00523734635679;-0.077644613174;0.176393117532;0.175630060693;0.183446958997;0.176520885908;0.185805651609;0.189556529062;0.181465916976;0.178564618678;0.212246850974;0.176379134807;0.186994434702;0.179354456457;0.182144922575;0.176422525372;0.178177659574;0.176659464833;0.168355885767;0.180130707597;0.183154209385;0.177824008111;0.1926437158;0.180674191135;0.199740106961;0.177123745342;0.214980253567;0.183231952388;0.178320456669;0.191133434311;0.161238837514;0.178770326264;0.179443872122;0.182468667779;
22;4;0.633333333333;0.6;0.6;0.567;0.633;0.567;0.567;LR T7,T8(0.291018356288);std Plethysmograph(0.288242015656);LR P7,P8(0.257742410328);avg Plethysmograph(0.213465108322);std HR(0.19984673394);A/B PO4(0.181541065228);avg GSR(0.170095818218);0.19984673394;0.108988095607;-0.0114325133808;-0.0910441383222;0.288242015656;0.213465108322;-0.274626520711;-0.0139553097853;-0.269392026676;0.170095818218;-0.331065225384;-0.266797381178;-0.356146659008;-0.350659331584;-0.384755434084;-0.37147186717;-0.424872599422;-0.325220625839;-0.385252003189;-0.350477083232;-0.0538243417348;-0.110150193951;-0.0805739665306;-0.31768069008;-0.292205661368;-0.152031276613;-0.308966061506;-0.0924406845303;-0.355792302363;-0.364989243375;0.111858816061;-0.152905553387;-0.0461722171137;-0.208024787131;-0.0801710231022;-0.0249657520119;-0.32777334857;-0.109355042744;0.020433659726;-0.0062284606398;-0.300807190938;-0.1701340705;-0.349668338727;0.257742410328;0.106187515863;0.0968346093756;0.148315181384;0.291018356288;0.15903295992;-0.250192180935;-0.122107024189;-0.187054688637;-0.0938971073622;-0.0393371374267;0.0238678304909;-0.0134620560521;0.181541065228;0.0216878581399;0.106626969665;0.0152878576007;0.0773925962811;0.000506864510248;-0.0366964382839;-0.157486537342;-0.135222332143;0.0560949758922;0.122263745172;-0.0173556275591;-0.161790992028;-0.0840378425081;0.125640018435;-0.0640294695043;0.154838144026;-0.0358415364384;-0.0737501419352;0.127537135321;0.0439206950829;0.0275755004978;0.0226987224789;5.78255695785e-05;0.033817306728;-0.166570950521;0.089424989596;0.0878380485113;0.00724195390075;-0.0366867315158;0.0690068280264;
23;5;0.6;0.5;0.567;0.533;0.567;0.6;0.6;LR Fp1,Fp2(0.314118928118);LR AF3,AF4(0.199244178515);avg Respiration belt(0.174756422852);LR F3,F4(0.116536610587);LR F7,F8(0.114126785996);std Respiration belt(0.105849689589);std HR(0.0899938697261);0.0899938697261;0.010355104389;0.0887431294599;-0.0715853598249;-0.151605373031;-0.0590356781093;0.105849689589;0.174756422852;-0.361555545165;-0.402594148621;-0.117046483141;-0.0997640517113;-0.127361545652;-0.11814052011;-0.112029573339;-0.0493864028663;-0.140025269086;-0.117561236929;-0.143478168022;-0.142871209108;-0.139062520535;-0.149205177265;-0.143600003655;-0.14292965922;-0.142390989382;-0.147592959382;-0.159041498984;-0.143419335921;-0.123030983123;-0.130878299474;-0.141701785269;-0.144335192026;-0.143779610979;-0.133882796149;-0.133853504403;-0.122048123192;-0.0275841261397;-0.140167017353;-0.0978059656285;-0.12948896749;-0.126893645451;-0.136922912908;-0.0669552631119;0.0729458611061;-0.0178487827084;-0.0393731451076;-0.454099026191;0.0483187306523;-0.139922683687;0.0485151554042;-0.166152189933;0.114126785996;0.116536610587;0.199244178515;0.314118928118;-0.171411598414;-0.225831248878;-0.0805457550946;-0.257958517306;-0.210024526882;-0.299068231818;-0.24050971576;-0.25623528641;-0.341030832752;-0.216475702315;-0.169809549661;-0.127338698497;-0.136346048534;-0.207397573818;-0.163946212133;-0.190930976307;-0.330673992704;-0.147247307579;-0.238198166461;-0.255753176896;-0.0854623025654;-0.253856345145;-0.223744113097;-0.3757017901;-0.295949329442;-0.149927599374;-0.378094654637;-0.103421430103;-0.206164533718;-0.198989095344;-0.184236323559;-0.144601810965;
24;3;0.766666666667;0.4;0.567;0.767;0.767;0.667;0.667;LR CP5,CP6(0.416729027304);LR P7,P8(0.357343560519);std GSR(0.269716678492);LR Fp1,Fp2(0.232126700214);A/B O2(0.220119873976);A/B FC2(0.205132744625);avg Respiration belt(0.174521801074);0.0718482830244;-0.0962845536261;0.0250597357368;0.112658383968;-0.244507169012;-0.154426362368;-0.294291091883;0.174521801074;0.269716678492;-0.111156208816;-0.110666568161;-0.255735103948;-0.274743733623;-0.274396178364;-0.277841997756;-0.224182532317;-0.268424316689;0.0122968976098;-0.230731591046;0.0182391283472;-0.259531562812;0.0128604108805;-0.111220255559;-0.246662649802;-0.254268358037;-0.186684896662;-0.201608098525;-0.276633675711;-0.26162700865;-0.243242222059;-0.251963157946;-0.220297519025;-0.26634993182;-0.235768921768;-0.288061655672;-0.274870025743;-0.254494283823;-0.0905999933843;-0.256558757835;-0.235576938984;-0.127787894956;-0.0309919119446;0.0669629571992;0.357343560519;0.00781483727825;-0.172954078252;0.416729027304;0.134844709208;-0.157515526193;-0.324037249741;0.152412579337;-0.15800924966;-0.114778156868;0.0890445126057;0.232126700214;0.220119873976;-0.0159381127048;-0.0251027112777;-0.0167596178293;0.000270411508143;-0.0242554150881;-0.0383962566555;0.0231124288367;-0.00849621675069;0.205132744625;-0.0539595753505;0.0180281888986;0.0247234583573;-0.0247239613026;-0.0246284986959;8.27914446838e-05;0.00506435472779;-0.0403449828149;-0.0159342049636;-0.0100218574316;0.0264690274752;-0.0200854290383;-0.0338491568904;0.01891089433;-0.0213304243004;-0.0538853882584;-0.0209197509146;0.0449018466015;0.00299981923026;-0.0166748219777;0.0445455444625;0.0655418544513;
25;5;0.733333333333;0.8;0.633;0.6;0.667;0.733;0.667;A/B PO3(0.429550702268);A/B Oz(0.378427520571);A/B O1(0.364756877061);A/B P7(0.358814255631);FM P3(0.299495541914);A/B O2(0.29785835174);A/B Fz(0.294231973276);0.17189441472;-0.156508151069;0.0296184793442;-0.271278307618;-0.0110952607785;0.230370989439;0.0261120511916;0.222548452856;0.139674007015;-0.0623276861269;0.150441022303;0.123769691671;0.145584006833;0.164855177663;0.129548889905;0.187030379849;0.141835613478;0.146156493929;0.262313473049;0.246394776268;0.121323792516;0.120248428165;0.120944329111;0.116925058164;0.22636645926;0.116895619866;0.195126769397;0.215166243909;0.146564443599;0.163748547166;0.148974949239;0.299495541914;0.126715933503;0.223513949557;0.156998179829;0.204801359914;0.191741044279;0.222287247427;0.218076875562;0.151184121106;0.12929212631;0.116875488791;0.157032983462;0.10592586133;0.0919652437245;-0.0525732499915;0.00102206453453;-0.289908915136;-0.0873914666319;0.240087413132;-0.109562146295;-0.121460964904;-0.106141284485;0.0949078783775;0.0199958851175;0.29785835174;0.254128899748;0.273991918009;0.125356510279;0.273526870383;0.145397943877;0.275645423113;0.144763267681;0.0754554516805;0.00524194924501;0.269664341619;0.273409687505;0.266059119508;0.294231973276;0.063211779495;0.265834695377;0.175881058873;0.378427520571;0.364756877061;0.429550702268;0.358814255631;0.234838529877;0.187206349997;0.227930389998;0.259239571975;0.112364157535;0.17099226105;0.113525654988;0.122388281482;0.263613750018;0.289684454749;0.260607898295;
