person;interScore;interStd;interCount;interFeat;
0;0.72375;0.00544862367943;3;PSD P3(gamma);RCAU FC2,CP2;DCAU FC5,CP5;
1;0.8;1.11022302463e-16;1;RCAU FC2,CP2;
2;0.57375;0.00544862367943;4;PSD T8(alpha);DE P7(theta);RASM F3,F4;DASM CP5,CP6;
3;0.725;1.11022302463e-16;1;RCAU Fp1,O1;
4;0.585;0.0145773797371;2;RCAU FC2,CP2;RASM P3,P4;
5;0.6825;0.0178535710714;14;DE P7(delta);RASM AF3,AF4;DCAU Fz,Pz;PSD FC2(gamma);PSD C4(delta);PSD P8(alpha);RASM F7,F8;RASM F3,F4;RASM FC1,FC2;PSD Fp1(theta);DE Fz(theta);DE FC2(delta);PSD Pz(delta);DASM CP5,CP6;
6;0.775;0.0111803398875;8;DASM FC1,FC2;DCAU Fz,Pz;DE FC2(theta);RCAU FC1,CP1;DE CP5(beta);RCAU FC2,CP2;DE PO3(theta);RCAU Fp1,O1;
7;0.675;1.11022302463e-16;1;PSD Cz(alpha);
8;0.57625;0.0230149407994;8;PSD CP5(gamma);RCAU F4,P4;DCAU F8,P8;PSD Fp2(alpha);DCAU Fz,Pz;DE AF3(alpha);PSD P8(gamma);A/B C3;
9;0.785;0.0165831239518;14;DE F4(theta);DE CP6(delta);DE CP1(delta);DE FC5(theta);A/B CP1;PSD CP1(delta);DE Fp1(beta);PSD Pz(alpha);DE T7(alpha);PSD FC1(beta);PSD PO4(beta);RCAU Fp1,O1;DCAU Fp1,O1;DASM CP5,CP6;
10;0.67625;0.0201168461743;12;DE P8(beta);DE CP2(delta);RASM PO3,PO4;PSD CP5(theta);DE FC5(alpha);DE AF3(delta);DE PO3(beta);PSD F8(gamma);PSD F3(gamma);DCAU F3,P3;DCAU F8,P8;RASM CP1,CP2;
11;0.70625;0.0155623744975;11;PSD CP6(delta);RCAU Fp1,O1;DCAU FC5,CP5;RCAU Fp1,O1;RASM F7,F8;DCAU F7,P7;RCAU F8,P8;DASM F7,F8;DE P7(theta);PSD T7(delta);A/B PO3;
12;0.76375;0.0124373429638;3;RASM T7,T8;DASM CP5,CP6;PSD Fp2(beta);
13;0.87125;0.00892678553568;11;PSD Pz(theta);PSD PO4(delta);PSD F3(alpha);RASM P3,P4;PSD AF4(alpha);DASM F3,F4;DE CP6(gamma);RCAU F4,P4;PSD Fp2(beta);DCAU F8,P8;A/B C3;
14;0.56375;0.0184983107337;6;DASM FC1,FC2;PSD F4(alpha);RCAU FC2,CP2;DASM PO3,PO4;DE FC6(delta);DCAU FC5,CP5;
15;0.72375;0.0124373429638;2;RASM F7,F8;PSD F4(theta);
