featname;eeg/phy;what;channels;waveband;avg weight;std weight;
PSD P3(delta);eeg;PSD;P3;delta;0.00263534403216;0.0021850715164
DE P3(alpha);eeg;DE;P3;alpha;0.00193665518075;0.00238702658339
PSD P3(alpha);eeg;PSD;P3;alpha;0.00186627472471;0.00235033570472
DE P3(theta);eeg;DE;P3;theta;0.00102009257333;0.000822649736873
PSD P3(theta);eeg;PSD;P3;theta;0.00112493637217;0.00116519762039
A/B P7;eeg;AB;P7;alpha & beta;0.00215113834565;0.00164877744744
FM P7;eeg;FM;P7;theta;0.000925081802028;0.000712523343503
DE P7(gamma);eeg;DE;P7;gamma;0.000898464165358;0.000765263036954
PSD P7(gamma);eeg;PSD;P7;gamma;0.000783488301626;0.000874472826763
DE P7(beta);eeg;DE;P7;beta;0.000852171517064;0.000827117317308
PSD P7(beta);eeg;PSD;P7;beta;0.000800746906818;0.000811428650109
DE P7(delta);eeg;DE;P7;delta;0.00235300575322;0.00207697870248
PSD P7(delta);eeg;PSD;P7;delta;0.00225700979334;0.00183025166335
DE P7(alpha);eeg;DE;P7;alpha;0.000978813441708;0.000731601596575
PSD P7(alpha);eeg;PSD;P7;alpha;0.000929452263023;0.000565263257076
DE P7(theta);eeg;DE;P7;theta;0.00085529724297;0.00068864583306
PSD P7(theta);eeg;PSD;P7;theta;0.00098754666516;0.000789449349683
A/B PO3;eeg;AB;PO3;alpha & beta;0.00207973044625;0.00194697847943
FM PO3;eeg;FM;PO3;theta;0.000901453493397;0.000557208170334
DE PO3(gamma);eeg;DE;PO3;gamma;0.000834766949215;0.000571817874928
PSD PO3(gamma);eeg;PSD;PO3;gamma;0.000826390474496;0.000623514497787
DE PO3(beta);eeg;DE;PO3;beta;0.000863816009415;0.000479977652011
PSD PO3(beta);eeg;PSD;PO3;beta;0.000780418301526;0.000460033817647
DE PO3(delta);eeg;DE;PO3;delta;0.00244017552631;0.00209948169894
PSD PO3(delta);eeg;PSD;PO3;delta;0.00230017541529;0.00206569183087
DE PO3(alpha);eeg;DE;PO3;alpha;0.00136780539232;0.00114498438822
PSD PO3(alpha);eeg;PSD;PO3;alpha;0.00137766403604;0.00107856057355
DE PO3(theta);eeg;DE;PO3;theta;0.00112352869048;0.00102336324854
PSD PO3(theta);eeg;PSD;PO3;theta;0.000872548479411;0.000643005342249
A/B O1;eeg;AB;O1;alpha & beta;0.00221314604446;0.00270677860289
FM O1;eeg;FM;O1;theta;0.00110686005426;0.00104568135521
DE O1(gamma);eeg;DE;O1;gamma;0.000723898169065;0.000531858915187
PSD O1(gamma);eeg;PSD;O1;gamma;0.000797365718597;0.000733096375958
DE O1(beta);eeg;DE;O1;beta;0.000774727884397;0.000506289739448
PSD O1(beta);eeg;PSD;O1;beta;0.000862541893376;0.000850690876223
DE O1(delta);eeg;DE;O1;delta;0.00201660501298;0.00135043610115
PSD O1(delta);eeg;PSD;O1;delta;0.00214369484404;0.00137858115867
DE O1(alpha);eeg;DE;O1;alpha;0.000982519693186;0.000595980080832
PSD O1(alpha);eeg;PSD;O1;alpha;0.00101266224323;0.000623908757783
DE O1(theta);eeg;DE;O1;theta;0.000853518543367;0.00105680958475
PSD O1(theta);eeg;PSD;O1;theta;0.000985341573128;0.00113114933538
A/B Oz;eeg;AB;Oz;alpha & beta;0.00226607869442;0.00151334521317
FM Oz;eeg;FM;Oz;theta;0.00114865293977;0.00099822850979
DE Oz(gamma);eeg;DE;Oz;gamma;0.00107935868806;0.000975270864833
PSD Oz(gamma);eeg;PSD;Oz;gamma;0.00102182412081;0.000816207585077
DE Oz(beta);eeg;DE;Oz;beta;0.00104943607471;0.000887490781672
PSD Oz(beta);eeg;PSD;Oz;beta;0.00110374364391;0.000877516802731
DE Oz(delta);eeg;DE;Oz;delta;0.00295718633202;0.00268251588826
PSD Oz(delta);eeg;PSD;Oz;delta;0.00290939514168;0.00247504272449
DE Oz(alpha);eeg;DE;Oz;alpha;0.0017636229289;0.00235236283886
PSD Oz(alpha);eeg;PSD;Oz;alpha;0.00195727243494;0.00227043362995
DE Oz(theta);eeg;DE;Oz;theta;0.00133337270226;0.00118312035037
PSD Oz(theta);eeg;PSD;Oz;theta;0.00116403006752;0.00101664821596
A/B Pz;eeg;AB;Pz;alpha & beta;0.00186721055347;0.00139721435794
FM Pz;eeg;FM;Pz;theta;0.000956917812303;0.00133380147504
DE Pz(gamma);eeg;DE;Pz;gamma;0.00078670108139;0.000544101611578
PSD Pz(gamma);eeg;PSD;Pz;gamma;0.000829952365782;0.000709071629103
DE Pz(beta);eeg;DE;Pz;beta;0.000709254354132;0.000563540813224
PSD Pz(beta);eeg;PSD;Pz;beta;0.000722177997659;0.000578462441359
DE Pz(delta);eeg;DE;Pz;delta;0.00275540292284;0.00207303736653
PSD Pz(delta);eeg;PSD;Pz;delta;0.0025872312396;0.00198714482684
DE Pz(alpha);eeg;DE;Pz;alpha;0.00142502357938;0.00171626313146
PSD Pz(alpha);eeg;PSD;Pz;alpha;0.00140084967174;0.00147925308787
DE Pz(theta);eeg;DE;Pz;theta;0.000959882873994;0.00111803982835
PSD Pz(theta);eeg;PSD;Pz;theta;0.00103252521367;0.00128842853014
A/B Fp2;eeg;AB;Fp2;alpha & beta;0.00215513167866;0.00177599632655
FM Fp2;eeg;FM;Fp2;theta;0.00099628474034;0.00109716801324
DE Fp2(gamma);eeg;DE;Fp2;gamma;0.000768425465967;0.000617343845338
PSD Fp2(gamma);eeg;PSD;Fp2;gamma;0.000811716652531;0.000663563603509
DE Fp2(beta);eeg;DE;Fp2;beta;0.00076162235234;0.000504524417405
PSD Fp2(beta);eeg;PSD;Fp2;beta;0.000716734234779;0.000493394814586
DE Fp2(delta);eeg;DE;Fp2;delta;0.00225736102418;0.00135318254884
PSD Fp2(delta);eeg;PSD;Fp2;delta;0.00231956198438;0.00147445209629
DE Fp2(alpha);eeg;DE;Fp2;alpha;0.000745947661424;0.000424247427309
PSD Fp2(alpha);eeg;PSD;Fp2;alpha;0.000992728337763;0.000649313103778
DE Fp2(theta);eeg;DE;Fp2;theta;0.000803130701036;0.000941017659483
PSD Fp2(theta);eeg;PSD;Fp2;theta;0.000819930872075;0.000790897472705
A/B AF4;eeg;AB;AF4;alpha & beta;0.00244658721134;0.00134586638047
FM AF4;eeg;FM;AF4;theta;0.00115398462139;0.00138353906639
DE AF4(gamma);eeg;DE;AF4;gamma;0.0011486885634;0.00108539719435
PSD AF4(gamma);eeg;PSD;AF4;gamma;0.000907139740128;0.000742126869856
DE AF4(beta);eeg;DE;AF4;beta;0.00104801111636;0.000973813894335
PSD AF4(beta);eeg;PSD;AF4;beta;0.00102627769453;0.000959201845119
DE AF4(delta);eeg;DE;AF4;delta;0.00227831694975;0.001631937346
PSD AF4(delta);eeg;PSD;AF4;delta;0.00229690498185;0.00194598641051
DE AF4(alpha);eeg;DE;AF4;alpha;0.00132334390431;0.00112321119794
PSD AF4(alpha);eeg;PSD;AF4;alpha;0.00135346443056;0.00117490953815
DE AF4(theta);eeg;DE;AF4;theta;0.0011804422423;0.00127756289128
PSD AF4(theta);eeg;PSD;AF4;theta;0.0011354542356;0.0012624793216
A/B Fz;eeg;AB;Fz;alpha & beta;0.00221906567185;0.00246296946153
FM Fz;eeg;FM;Fz;theta;0.000745970752205;0.00078024389397
DE Fz(gamma);eeg;DE;Fz;gamma;0.000917476501621;0.00111234779773
PSD Fz(gamma);eeg;PSD;Fz;gamma;0.000914262708865;0.00092695336411
DE Fz(beta);eeg;DE;Fz;beta;0.000849452024819;0.000915856415749
PSD Fz(beta);eeg;PSD;Fz;beta;0.000935136012471;0.00103109952844
DE Fz(delta);eeg;DE;Fz;delta;0.00243480568723;0.00182706865154
PSD Fz(delta);eeg;PSD;Fz;delta;0.0023965799413;0.00165357473393
DE Fz(alpha);eeg;DE;Fz;alpha;0.000921896483991;0.000628359915049
PSD Fz(alpha);eeg;PSD;Fz;alpha;0.000938103970842;0.000766327849316
DE Fz(theta);eeg;DE;Fz;theta;0.000853969236822;0.000972454021932
PSD Fz(theta);eeg;PSD;Fz;theta;0.000786567225685;0.000788373421034
A/B F4;eeg;AB;F4;alpha & beta;0.00155208354468;0.000759822944805
FM F4;eeg;FM;F4;theta;0.000766403911334;0.000448437329427
DE F4(gamma);eeg;DE;F4;gamma;0.000667855795552;0.000406751539978
PSD F4(gamma);eeg;PSD;F4;gamma;0.000633916558812;0.000382249787512
DE F4(beta);eeg;DE;F4;beta;0.000663070912958;0.000448762135561
PSD F4(beta);eeg;PSD;F4;beta;0.000658051762768;0.000371728350565
DE F4(delta);eeg;DE;F4;delta;0.00195962624101;0.000938733936375
PSD F4(delta);eeg;PSD;F4;delta;0.0016830970707;0.00103992055144
DE F4(alpha);eeg;DE;F4;alpha;0.000893513394131;0.000648316663826
PSD F4(alpha);eeg;PSD;F4;alpha;0.000950217402183;0.000552173354491
DE F4(theta);eeg;DE;F4;theta;0.000768388243378;0.000451699781656
PSD F4(theta);eeg;PSD;F4;theta;0.00065695691588;0.000516988730852
A/B F8;eeg;AB;F8;alpha & beta;0.00194106718046;0.0023517802456
FM F8;eeg;FM;F8;theta;0.0010860717198;0.00133388304269
DE F8(gamma);eeg;DE;F8;gamma;0.000774135773903;0.00075929435119
PSD F8(gamma);eeg;PSD;F8;gamma;0.000879212249134;0.000869812772281
DE F8(beta);eeg;DE;F8;beta;0.000854763844334;0.000869771799439
PSD F8(beta);eeg;PSD;F8;beta;0.000825441240516;0.000780515349018
DE F8(delta);eeg;DE;F8;delta;0.00249033044203;0.00174569404796
PSD F8(delta);eeg;PSD;F8;delta;0.00236055613824;0.00178926129059
DE F8(alpha);eeg;DE;F8;alpha;0.00100765254592;0.000711761438882
PSD F8(alpha);eeg;PSD;F8;alpha;0.000948755613225;0.000641890292506
DE F8(theta);eeg;DE;F8;theta;0.00108661212438;0.00115858037283
PSD F8(theta);eeg;PSD;F8;theta;0.00113766405128;0.000996995001217
A/B FC6;eeg;AB;FC6;alpha & beta;0.00268589795299;0.00260171366972
FM FC6;eeg;FM;FC6;theta;0.000729561345639;0.000452066062608
DE FC6(gamma);eeg;DE;FC6;gamma;0.000727364681796;0.000558485020731
PSD FC6(gamma);eeg;PSD;FC6;gamma;0.000711742348718;0.000620647147938
DE FC6(beta);eeg;DE;FC6;beta;0.000984851753149;0.000856371454195
PSD FC6(beta);eeg;PSD;FC6;beta;0.000921656372681;0.000712803864957
DE FC6(delta);eeg;DE;FC6;delta;0.00229135937853;0.0018181186648
PSD FC6(delta);eeg;PSD;FC6;delta;0.00224056356575;0.00185566590391
DE FC6(alpha);eeg;DE;FC6;alpha;0.000976107485722;0.000608918208126
PSD FC6(alpha);eeg;PSD;FC6;alpha;0.00113957359023;0.000801284885982
DE FC6(theta);eeg;DE;FC6;theta;0.000857793412328;0.000711077745822
PSD FC6(theta);eeg;PSD;FC6;theta;0.000749714007592;0.000603831549453
A/B FC2;eeg;AB;FC2;alpha & beta;0.00215857995398;0.00211839350031
FM FC2;eeg;FM;FC2;theta;0.00124780068316;0.00142224093105
DE FC2(gamma);eeg;DE;FC2;gamma;0.00106313884624;0.000921000508543
PSD FC2(gamma);eeg;PSD;FC2;gamma;0.00100801485823;0.000775116765376
DE FC2(beta);eeg;DE;FC2;beta;0.00101604255896;0.00081354648535
PSD FC2(beta);eeg;PSD;FC2;beta;0.00100148147818;0.000998806169871
DE FC2(delta);eeg;DE;FC2;delta;0.00223463652067;0.00192337879795
PSD FC2(delta);eeg;PSD;FC2;delta;0.00233531480579;0.00183707878761
DE FC2(alpha);eeg;DE;FC2;alpha;0.00151987085849;0.00177323730026
PSD FC2(alpha);eeg;PSD;FC2;alpha;0.00146174449102;0.00159035718536
DE FC2(theta);eeg;DE;FC2;theta;0.00129093671679;0.00158602501357
PSD FC2(theta);eeg;PSD;FC2;theta;0.00115174095439;0.00109413955267
A/B Cz;eeg;AB;Cz;alpha & beta;0.00199566316425;0.00127771787969
FM Cz;eeg;FM;Cz;theta;0.00120890600029;0.00137449798008
DE Cz(gamma);eeg;DE;Cz;gamma;0.000856908713546;0.000731516672057
PSD Cz(gamma);eeg;PSD;Cz;gamma;0.000916879149196;0.000816561303507
DE Cz(beta);eeg;DE;Cz;beta;0.000941240858775;0.00094802188281
PSD Cz(beta);eeg;PSD;Cz;beta;0.000984131208229;0.00118220214648
DE Cz(delta);eeg;DE;Cz;delta;0.00354703294633;0.00440769313324
PSD Cz(delta);eeg;PSD;Cz;delta;0.00322172039339;0.00408265096498
DE Cz(alpha);eeg;DE;Cz;alpha;0.00145169810699;0.00143783394636
PSD Cz(alpha);eeg;PSD;Cz;alpha;0.00138567731611;0.00162203105645
DE Cz(theta);eeg;DE;Cz;theta;0.0011177893761;0.00114554963368
