person;channel pairs;acc;tpr;tnr;fpr;fnr;auc
1;0.5;0.2;0.8;0.2;0.8;0.5
2;0.6;1.0;0.0;0.666666666667;0.0;0.5
3;0.5;0.833333333333;0.0;0.666666666667;0.25;0.416666666667
4;0.6;0.0;1.0;0.0;0.666666666667;0.5
5;0.6;1.0;0.0;0.666666666667;0.0;0.5
6;0.8;1.0;0.0;0.25;0.0;0.5
7;0.7;1.0;0.0;0.428571428571;0.0;0.5
8;0.7;1.0;0.25;0.5;0.0;0.625
9;0.6;0.6;0.6;0.4;0.4;0.6
10;0.7;0.4;1.0;0.0;0.6;0.7
11;0.6;1.0;0.0;0.666666666667;0.0;0.5
12;0.5;0.4;0.6;0.4;0.6;0.5
13;0.6;0.0;1.0;0.0;0.666666666667;0.5
14;0.8;0.6;1.0;0.0;0.4;0.8
15;0.5;0.6;0.4;0.6;0.4;0.5
16;0.6;0.0;1.0;0.0;0.666666666667;0.5
17;0.6;0.666666666667;0.5;0.333333333333;0.5;0.583333333333
18;0.7;0.833333333333;0.5;0.333333333333;0.25;0.666666666667
19;0.5;0.5;0.5;0.333333333333;0.75;0.5
20;0.7;1.0;0.25;0.5;0.0;0.625
21;0.4;0.6;0.2;0.8;0.4;0.4
22;0.7;0.25;1.0;0.0;0.5;0.625
23;0.6;1.0;0.0;0.666666666667;0.0;0.5
24;0.6;0.0;1.0;0.0;0.666666666667;0.5
25;0.5;0.0;1.0;0.0;1.0;0.5
26;0.6;1.0;0.0;0.666666666667;0.0;0.5
27;0.8;1.0;0.0;0.25;0.0;0.5
28;0.6;1.0;0.0;0.666666666667;0.0;0.5
29;0.5;0.666666666667;0.25;0.5;0.5;0.458333333333
30;0.6;0.857142857143;0.0;0.428571428571;0.333333333333;0.428571428571
31;0.6;1.0;0.0;0.666666666667;0.0;0.5
32;0.4;0.4;0.4;0.6;0.6;0.4

median;0.6;0.666666666667;0.325;0.414285714286;0.4;0.5;
avg;0.603125;0.637723214286;0.4140625;0.380952380952;0.3421875;0.525892857143;
std;0.101502386056;0.365327888602;0.401993931663;0.262633590885;0.303079804048;0.085499586432;
